mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean
3,2015-09-09 14:03:52,2015-09-09 14:13:52,3.82,9.61,-5.61,1.4600000381469727,-2.7200000286102295,-0.2199999988079071,5.61,va_cs,False,False,True,2.447,37.765,0.645,13.599,-1.5800000429153442,-2.8299999237060547,-7.260000228881836,12.657,201.31,2.93,2015-09-09 14:08:24.203000+00:00,3,3.824,9.607,-5.608,11.124,37.765,861,921,781,841,33.014,14.213,-10.307,22.198,14.18,-10.311,22.259,1.554,0.747,4.704,1.554,0.747,4.704,0.645,0.688,13.599,13.313,99.797,-28.195,-56.965,111.02,-26.781,-58.352,-141.288,-56.706,-205.918,-142.148,-56.055,-205.928,6489620.5,577294.062,6369251.5,594265.438,7188158.0,533772.375,6950798.5,556536.125,7.12,
3,2015-09-09 14:03:52,2015-09-09 14:13:52,3.82,9.61,-5.61,1.4600000381469727,-2.7200000286102295,-0.2199999988079071,5.61,bisection,False,False,True,2.447,37.765,0.645,13.599,-1.5800000429153442,-2.8299999237060547,-7.260000228881836,12.657,201.31,2.93,2015-09-09 14:08:24.203000+00:00,3,3.824,9.607,-5.608,11.124,37.765,861,921,781,841,33.014,14.213,-10.307,22.198,14.18,-10.311,22.259,1.554,0.747,4.704,1.554,0.747,4.704,0.645,0.688,13.599,13.313,99.797,-28.195,-56.965,111.02,-26.781,-58.352,-141.288,-56.706,-205.918,-142.148,-56.055,-205.928,6489620.5,577294.062,6369251.5,594265.438,7188158.0,533772.375,6950798.5,556536.125,7.12,
3,2015-09-09 14:06:51,2015-09-09 14:16:51,3.8,9.63,-5.6,1.5099999904632568,-7.03000020980835,-4.590000152587891,3.016,shear,False,False,True,2.883,34.977,0.696,10.918,-1.6299999952316284,-2.9000000953674316,-7.269999980926514,12.738,201.747,2.84,2015-09-09 14:11:14.156000+00:00,3,3.805,9.628,-5.605,11.14,34.977,1000,1060,1080,1140,6.336,15.55,-7.484,32.047,14.868,-7.247,32.736,12.026,-4.019,20.314,12.026,-4.019,20.314,0.696,0.861,10.918,10.464,-25.779,-55.883,-92.786,-20.156,-40.016,-68.087,-109.54,-142.436,-306.343,-110.055,-137.977,-306.395,5430386.0,703416.625,5057292.5,757062.938,5578407.5,698258.5,5315195.0,731250.75,0.565,
3,2015-09-09 14:06:51,2015-09-09 14:16:51,3.8,9.63,-5.6,1.5099999904632568,-7.03000020980835,-4.590000152587891,4.683,rx_en,False,False,True,2.883,34.977,0.696,10.918,-1.6299999952316284,-2.9000000953674316,-7.269999980926514,12.738,201.747,2.84,2015-09-09 14:11:14.156000+00:00,3,3.805,9.628,-5.605,11.14,34.977,1000,1060,1080,1140,6.336,15.55,-7.484,32.047,14.868,-7.247,32.736,12.026,-4.019,20.314,12.026,-4.019,20.314,0.696,0.861,10.918,10.464,-25.779,-55.883,-92.786,-20.156,-40.016,-68.087,-109.54,-142.436,-306.343,-110.055,-137.977,-306.395,5430386.0,703416.625,5057292.5,757062.938,5578407.5,698258.5,5315195.0,731250.75,0.565,
3,2015-09-09 14:06:51,2015-09-09 14:16:51,3.8,9.63,-5.6,1.5099999904632568,-7.03000020980835,-4.590000152587891,5.6,va_cs,False,False,True,2.883,34.977,0.696,10.918,-1.6299999952316284,-2.9000000953674316,-7.269999980926514,12.738,201.747,2.84,2015-09-09 14:11:14.156000+00:00,3,3.805,9.628,-5.605,11.14,34.977,1000,1060,1080,1140,6.336,15.55,-7.484,32.047,14.868,-7.247,32.736,12.026,-4.019,20.314,12.026,-4.019,20.314,0.696,0.861,10.918,10.464,-25.779,-55.883,-92.786,-20.156,-40.016,-68.087,-109.54,-142.436,-306.343,-110.055,-137.977,-306.395,5430386.0,703416.625,5057292.5,757062.938,5578407.5,698258.5,5315195.0,731250.75,0.565,
3,2015-09-09 14:06:51,2015-09-09 14:16:51,3.8,9.63,-5.6,1.5099999904632568,-7.03000020980835,-4.590000152587891,5.6,bisection,False,False,True,2.883,34.977,0.696,10.918,-1.6299999952316284,-2.9000000953674316,-7.269999980926514,12.738,201.747,2.84,2015-09-09 14:11:14.156000+00:00,3,3.805,9.628,-5.605,11.14,34.977,1000,1060,1080,1140,6.336,15.55,-7.484,32.047,14.868,-7.247,32.736,12.026,-4.019,20.314,12.026,-4.019,20.314,0.696,0.861,10.918,10.464,-25.779,-55.883,-92.786,-20.156,-40.016,-68.087,-109.54,-142.436,-306.343,-110.055,-137.977,-306.395,5430386.0,703416.625,5057292.5,757062.938,5578407.5,698258.5,5315195.0,731250.75,0.565,
3,2015-09-09 14:23:27,2015-09-09 14:33:27,3.67,9.76,-5.57,7.800000190734863,11.140000343322754,16.809999465942383,2.616,shear,False,False,True,2.598,62.162,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:30:04.121000+00:00,3,3.659,9.777,-5.572,11.254,62.162,135,195,215,275,24.466,14.365,-16.446,28.976,14.805,-16.888,29.011,12.722,-1.484,19.473,12.722,-1.484,19.473,0.803,0.881,15.389,14.264,-33.374,-55.802,-91.951,-29.945,-52.254,-74.335,-120.167,-193.701,-301.563,-119.048,-193.809,-275.039,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:27,2015-09-09 14:33:27,3.67,9.76,-5.57,7.800000190734863,11.140000343322754,16.809999465942383,4.99,rx_en,False,False,True,2.598,62.162,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:30:04.121000+00:00,3,3.659,9.777,-5.572,11.254,62.162,135,195,215,275,24.466,14.365,-16.446,28.976,14.805,-16.888,29.011,12.722,-1.484,19.473,12.722,-1.484,19.473,0.803,0.881,15.389,14.264,-33.374,-55.802,-91.951,-29.945,-52.254,-74.335,-120.167,-193.701,-301.563,-119.048,-193.809,-275.039,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:27,2015-09-09 14:33:27,3.67,9.76,-5.57,7.800000190734863,11.140000343322754,16.809999465942383,5.57,va_cs,False,False,True,2.598,62.162,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:30:04.121000+00:00,3,3.659,9.777,-5.572,11.254,62.162,135,195,215,275,24.466,14.365,-16.446,28.976,14.805,-16.888,29.011,12.722,-1.484,19.473,12.722,-1.484,19.473,0.803,0.881,15.389,14.264,-33.374,-55.802,-91.951,-29.945,-52.254,-74.335,-120.167,-193.701,-301.563,-119.048,-193.809,-275.039,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:27,2015-09-09 14:33:27,3.67,9.76,-5.57,7.800000190734863,11.140000343322754,16.809999465942383,5.57,bisection,False,False,True,2.598,62.162,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:30:04.121000+00:00,3,3.659,9.777,-5.572,11.254,62.162,135,195,215,275,24.466,14.365,-16.446,28.976,14.805,-16.888,29.011,12.722,-1.484,19.473,12.722,-1.484,19.473,0.803,0.881,15.389,14.264,-33.374,-55.802,-91.951,-29.945,-52.254,-74.335,-120.167,-193.701,-301.563,-119.048,-193.809,-275.039,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:33,2015-09-09 14:33:33,3.67,9.77,-5.57,7.650000095367432,10.859999656677246,16.809999465942383,2.614,shear,False,False,True,2.598,62.129,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:27:34.119000+00:00,3,3.678,9.758,-5.577,11.239,62.129,1135,1195,1215,1275,24.456,14.372,-16.416,28.989,14.813,-16.859,29.024,12.714,-1.465,19.477,12.714,-1.465,19.477,0.803,0.881,15.389,14.264,-33.279,-55.88,-91.938,-29.906,-52.288,-74.327,-119.964,-193.869,-301.536,-118.844,-193.915,-275.015,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:33,2015-09-09 14:33:33,3.67,9.77,-5.57,7.650000095367432,10.859999656677246,16.809999465942383,4.993,rx_en,False,False,True,2.598,62.129,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:27:34.119000+00:00,3,3.678,9.758,-5.577,11.239,62.129,1135,1195,1215,1275,24.456,14.372,-16.416,28.989,14.813,-16.859,29.024,12.714,-1.465,19.477,12.714,-1.465,19.477,0.803,0.881,15.389,14.264,-33.279,-55.88,-91.938,-29.906,-52.288,-74.327,-119.964,-193.869,-301.536,-118.844,-193.915,-275.015,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:33,2015-09-09 14:33:33,3.67,9.77,-5.57,7.650000095367432,10.859999656677246,16.809999465942383,5.57,va_cs,False,False,True,2.598,62.129,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:27:34.119000+00:00,3,3.678,9.758,-5.577,11.239,62.129,1135,1195,1215,1275,24.456,14.372,-16.416,28.989,14.813,-16.859,29.024,12.714,-1.465,19.477,12.714,-1.465,19.477,0.803,0.881,15.389,14.264,-33.279,-55.88,-91.938,-29.906,-52.288,-74.327,-119.964,-193.869,-301.536,-118.844,-193.915,-275.015,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:23:33,2015-09-09 14:33:33,3.67,9.77,-5.57,7.650000095367432,10.859999656677246,16.809999465942383,5.57,bisection,False,False,True,2.598,62.129,0.803,15.389,-1.3200000524520874,-2.069999933242798,-7.179999828338623,13.171,196.093,3.31,2015-09-09 14:27:34.119000+00:00,3,3.678,9.758,-5.577,11.239,62.129,1135,1195,1215,1275,24.456,14.372,-16.416,28.989,14.813,-16.859,29.024,12.714,-1.465,19.477,12.714,-1.465,19.477,0.803,0.881,15.389,14.264,-33.279,-55.88,-91.938,-29.906,-52.288,-74.327,-119.964,-193.869,-301.536,-118.844,-193.915,-275.015,5656425.0,523710.031,5513358.5,569959.125,6506982.5,594954.375,6188380.5,640470.125,0.476,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,3.182,shear,False,False,True,4.555,88.183,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:59:34.145000+00:00,3,3.422,9.995,-5.489,11.403,88.183,255,304,324,384,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.024,-49.884,-98.348,-32.409,-48.937,-84.696,-22.772,-142.763,-165.694,-23.107,-139.759,-148.45,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,5.372,rx_en,False,False,True,4.555,88.183,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:59:34.145000+00:00,3,3.422,9.995,-5.489,11.403,88.183,255,304,324,384,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.024,-49.884,-98.348,-32.409,-48.937,-84.696,-22.772,-142.763,-165.694,-23.107,-139.759,-148.45,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,5.49,va_cs,False,False,True,4.555,88.183,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:59:34.145000+00:00,3,3.422,9.995,-5.489,11.403,88.183,255,304,324,384,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.024,-49.884,-98.348,-32.409,-48.937,-84.696,-22.772,-142.763,-165.694,-23.107,-139.759,-148.45,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,5.49,bisection,False,False,True,4.555,88.183,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:59:34.145000+00:00,3,3.422,9.995,-5.489,11.403,88.183,255,304,324,384,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.024,-49.884,-98.348,-32.409,-48.937,-84.696,-22.772,-142.763,-165.694,-23.107,-139.759,-148.45,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,3.182,shear,False,False,True,4.555,88.171,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:57:24.093000+00:00,3,3.439,9.981,-5.495,11.394,88.171,388,437,457,517,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.036,-49.873,-98.349,-32.415,-48.92,-84.696,-22.823,-142.74,-165.707,-23.158,-139.731,-148.465,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,5.372,rx_en,False,False,True,4.555,88.171,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:57:24.093000+00:00,3,3.439,9.981,-5.495,11.394,88.171,388,437,457,517,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.036,-49.873,-98.349,-32.415,-48.92,-84.696,-22.823,-142.74,-165.707,-23.158,-139.731,-148.465,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,5.49,va_cs,False,False,True,4.555,88.171,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:57:24.093000+00:00,3,3.439,9.981,-5.495,11.394,88.171,388,437,457,517,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.036,-49.873,-98.349,-32.415,-48.92,-84.696,-22.823,-142.74,-165.707,-23.158,-139.731,-148.465,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-09 14:53:18,2015-09-09 15:03:18,3.43,9.99,-5.49,-0.28999999165534973,16.479999542236328,6.699999809265137,5.49,bisection,False,False,True,4.555,88.171,1.332,16.582,-1.840000033378601,-1.5199999809265137,-7.710000038146973,13.828,191.117,3.72,2015-09-09 14:57:24.093000+00:00,3,3.439,9.981,-5.495,11.394,88.171,388,437,457,517,27.586,10.7,-21.464,30.73,11.081,-21.32,30.838,0.061,-12.488,8.021,0.061,-12.488,8.021,1.332,1.435,16.582,15.821,-33.036,-49.873,-98.349,-32.415,-48.92,-84.696,-22.823,-142.74,-165.707,-23.158,-139.731,-148.465,4057615.25,706016.5,4104631.75,712294.312,4155853.75,650000.875,4144898.5,663533.875,0.906,
3,2015-09-11 08:07:17,2015-09-11 08:17:17,5.49,5.56,-3.01,-12.15999984741211,29.8799991607666,11.770000457763672,3.01,shear,False,True,True,2.688,30.991,1.662,16.357,-3.259999990463257,-2.390000104904175,-17.239999771118164,-1.423,187.895,4.61,2015-09-11 08:11:04.099000+00:00,3,5.485,5.546,-2.991,6.302,30.991,1214,1253,1273,1333,5.391,25.036,-34.165,51.776,24.599,-35.602,52.298,18.025,-26.842,32.364,18.025,-26.842,32.364,1.662,1.758,16.357,14.315,15.799,-168.566,-149.325,9.773,-184.1,-136.515,-178.872,-160.002,-357.372,-175.702,-156.789,-353.456,5219816.0,944275.312,5247597.5,1192769.75,5572642.5,1112252.5,5591524.0,1278675.625,0.258,
3,2015-09-11 08:07:17,2015-09-11 08:17:17,5.49,5.56,-3.01,-12.15999984741211,29.8799991607666,11.770000457763672,1.01,rx_en,False,True,True,2.688,30.991,1.662,16.357,-3.259999990463257,-2.390000104904175,-17.239999771118164,-1.423,187.895,4.61,2015-09-11 08:11:04.099000+00:00,3,5.485,5.546,-2.991,6.302,30.991,1214,1253,1273,1333,5.391,25.036,-34.165,51.776,24.599,-35.602,52.298,18.025,-26.842,32.364,18.025,-26.842,32.364,1.662,1.758,16.357,14.315,15.799,-168.566,-149.325,9.773,-184.1,-136.515,-178.872,-160.002,-357.372,-175.702,-156.789,-353.456,5219816.0,944275.312,5247597.5,1192769.75,5572642.5,1112252.5,5591524.0,1278675.625,0.258,
3,2015-09-11 08:07:17,2015-09-11 08:17:17,5.49,5.56,-3.01,-12.15999984741211,29.8799991607666,11.770000457763672,1.448,va_cs,False,True,True,2.688,30.991,1.662,16.357,-3.259999990463257,-2.390000104904175,-17.239999771118164,-1.423,187.895,4.61,2015-09-11 08:11:04.099000+00:00,3,5.485,5.546,-2.991,6.302,30.991,1214,1253,1273,1333,5.391,25.036,-34.165,51.776,24.599,-35.602,52.298,18.025,-26.842,32.364,18.025,-26.842,32.364,1.662,1.758,16.357,14.315,15.799,-168.566,-149.325,9.773,-184.1,-136.515,-178.872,-160.002,-357.372,-175.702,-156.789,-353.456,5219816.0,944275.312,5247597.5,1192769.75,5572642.5,1112252.5,5591524.0,1278675.625,0.258,
3,2015-09-11 08:07:17,2015-09-11 08:17:17,5.49,5.56,-3.01,-12.15999984741211,29.8799991607666,11.770000457763672,2.612,bisection,False,True,True,2.688,30.991,1.662,16.357,-3.259999990463257,-2.390000104904175,-17.239999771118164,-1.423,187.895,4.61,2015-09-11 08:11:04.099000+00:00,3,5.485,5.546,-2.991,6.302,30.991,1214,1253,1273,1333,5.391,25.036,-34.165,51.776,24.599,-35.602,52.298,18.025,-26.842,32.364,18.025,-26.842,32.364,1.662,1.758,16.357,14.315,15.799,-168.566,-149.325,9.773,-184.1,-136.515,-178.872,-160.002,-357.372,-175.702,-156.789,-353.456,5219816.0,944275.312,5247597.5,1192769.75,5572642.5,1112252.5,5591524.0,1278675.625,0.258,
3,2015-09-11 09:42:00,2015-09-11 09:52:00,5.45,6.94,-4.26,-18.389999389648438,20.75,-16.06999969482422,9.881,shear,True,True,True,2.457,24.817,1.301,19.921,-6.739999771118164,7.460000038146973,1.2799999713897705,2.049,80.257,8.18,2015-09-11 09:45:24.122000+00:00,3,5.449,6.923,-4.245,8.121,24.817,1441,1501,1361,1421,41.713,9.472,-19.379,61.083,8.924,-22.67,61.197,-2.63,-17.505,10.391,-2.63,-17.505,10.391,1.301,1.358,19.921,19.791,11.515,-195.58,-49.32,20.388,-190.258,-28.275,0.366,-251.042,-513.125,-6.877,-235.996,-524.101,6201119.0,1068876.5,6057019.5,1081396.25,6621727.0,985515.25,6658142.5,991352.312,1.405,
3,2015-09-11 09:42:00,2015-09-11 09:52:00,5.45,6.94,-4.26,-18.389999389648438,20.75,-16.06999969482422,11.87,rx_en,True,True,True,2.457,24.817,1.301,19.921,-6.739999771118164,7.460000038146973,1.2799999713897705,2.049,80.257,8.18,2015-09-11 09:45:24.122000+00:00,3,5.449,6.923,-4.245,8.121,24.817,1441,1501,1361,1421,41.713,9.472,-19.379,61.083,8.924,-22.67,61.197,-2.63,-17.505,10.391,-2.63,-17.505,10.391,1.301,1.358,19.921,19.791,11.515,-195.58,-49.32,20.388,-190.258,-28.275,0.366,-251.042,-513.125,-6.877,-235.996,-524.101,6201119.0,1068876.5,6057019.5,1081396.25,6621727.0,985515.25,6658142.5,991352.312,1.405,
3,2015-09-11 09:42:00,2015-09-11 09:52:00,5.45,6.94,-4.26,-18.389999389648438,20.75,-16.06999969482422,15.453,va_cs,True,True,True,2.457,24.817,1.301,19.921,-6.739999771118164,7.460000038146973,1.2799999713897705,2.049,80.257,8.18,2015-09-11 09:45:24.122000+00:00,3,5.449,6.923,-4.245,8.121,24.817,1441,1501,1361,1421,41.713,9.472,-19.379,61.083,8.924,-22.67,61.197,-2.63,-17.505,10.391,-2.63,-17.505,10.391,1.301,1.358,19.921,19.791,11.515,-195.58,-49.32,20.388,-190.258,-28.275,0.366,-251.042,-513.125,-6.877,-235.996,-524.101,6201119.0,1068876.5,6057019.5,1081396.25,6621727.0,985515.25,6658142.5,991352.312,1.405,
3,2015-09-11 09:42:00,2015-09-11 09:52:00,5.45,6.94,-4.26,-18.389999389648438,20.75,-16.06999969482422,5.661,bisection,True,True,True,2.457,24.817,1.301,19.921,-6.739999771118164,7.460000038146973,1.2799999713897705,2.049,80.257,8.18,2015-09-11 09:45:24.122000+00:00,3,5.449,6.923,-4.245,8.121,24.817,1441,1501,1361,1421,41.713,9.472,-19.379,61.083,8.924,-22.67,61.197,-2.63,-17.505,10.391,-2.63,-17.505,10.391,1.301,1.358,19.921,19.791,11.515,-195.58,-49.32,20.388,-190.258,-28.275,0.366,-251.042,-513.125,-6.877,-235.996,-524.101,6201119.0,1068876.5,6057019.5,1081396.25,6621727.0,985515.25,6658142.5,991352.312,1.405,
3,2015-09-11 10:40:03,2015-09-11 10:50:03,5.27,7.63,-4.86,-12.0600004196167,26.920000076293945,16.079999923706055,4.654,shear,False,True,True,0.613,47.863,1.48,2.615,0.15000000596046448,1.7999999523162842,-6.440000057220459,4.453,164.373,4.52,2015-09-11 10:44:54.169000+00:00,3,5.269,7.626,-4.857,9.041,47.863,9,69,89,149,4.515,9.331,-19.868,40.423,9.25,-21.408,40.626,12.278,-23.593,39.705,12.278,-23.593,39.705,1.48,1.457,2.615,2.797,-19.25,-56.956,-174.318,-26.629,-46.835,-190.532,-57.758,-242.669,-476.3,-54.187,-252.205,-509.38,5107147.0,3194865.5,5208370.0,3385857.0,5342183.0,3606245.75,5626145.0,3908904.5,0.155,
3,2015-09-11 10:40:03,2015-09-11 10:50:03,5.27,7.63,-4.86,-12.0600004196167,26.920000076293945,16.079999923706055,5.86,rx_en,False,True,True,0.613,47.863,1.48,2.615,0.15000000596046448,1.7999999523162842,-6.440000057220459,4.453,164.373,4.52,2015-09-11 10:44:54.169000+00:00,3,5.269,7.626,-4.857,9.041,47.863,9,69,89,149,4.515,9.331,-19.868,40.423,9.25,-21.408,40.626,12.278,-23.593,39.705,12.278,-23.593,39.705,1.48,1.457,2.615,2.797,-19.25,-56.956,-174.318,-26.629,-46.835,-190.532,-57.758,-242.669,-476.3,-54.187,-252.205,-509.38,5107147.0,3194865.5,5208370.0,3385857.0,5342183.0,3606245.75,5626145.0,3908904.5,0.155,
3,2015-09-11 10:40:03,2015-09-11 10:50:03,5.27,7.63,-4.86,-12.0600004196167,26.920000076293945,16.079999923706055,5.86,va_cs,False,True,True,0.613,47.863,1.48,2.615,0.15000000596046448,1.7999999523162842,-6.440000057220459,4.453,164.373,4.52,2015-09-11 10:44:54.169000+00:00,3,5.269,7.626,-4.857,9.041,47.863,9,69,89,149,4.515,9.331,-19.868,40.423,9.25,-21.408,40.626,12.278,-23.593,39.705,12.278,-23.593,39.705,1.48,1.457,2.615,2.797,-19.25,-56.956,-174.318,-26.629,-46.835,-190.532,-57.758,-242.669,-476.3,-54.187,-252.205,-509.38,5107147.0,3194865.5,5208370.0,3385857.0,5342183.0,3606245.75,5626145.0,3908904.5,0.155,
3,2015-09-11 10:40:03,2015-09-11 10:50:03,5.27,7.63,-4.86,-12.0600004196167,26.920000076293945,16.079999923706055,5.857,bisection,False,True,True,0.613,47.863,1.48,2.615,0.15000000596046448,1.7999999523162842,-6.440000057220459,4.453,164.373,4.52,2015-09-11 10:44:54.169000+00:00,3,5.269,7.626,-4.857,9.041,47.863,9,69,89,149,4.515,9.331,-19.868,40.423,9.25,-21.408,40.626,12.278,-23.593,39.705,12.278,-23.593,39.705,1.48,1.457,2.615,2.797,-19.25,-56.956,-174.318,-26.629,-46.835,-190.532,-57.758,-242.669,-476.3,-54.187,-252.205,-509.38,5107147.0,3194865.5,5208370.0,3385857.0,5342183.0,3606245.75,5626145.0,3908904.5,0.155,
3,2015-09-11 11:48:25,2015-09-11 11:58:25,4.96,8.34,-5.35,-11.380000114440918,25.889999389648438,15.430000305175781,5.001,shear,False,True,True,2.45,35.431,1.721,10.442,-2.7699999809265137,2.1500000953674316,-6.159999847412109,7.253,160.76,3.99,2015-09-11 11:51:34.123000+00:00,3,4.964,8.32,-5.344,9.889,35.431,1046,1106,966,1026,20.226,9.927,-18.969,51.41,9.69,-18.595,51.735,7.691,-26.111,30.766,7.691,-26.111,30.766,1.721,1.737,10.442,9.874,33.164,-153.21,-91.777,30.959,-159.799,-72.271,-18.628,-275.281,-330.774,-16.027,-265.177,-302.279,2398012.75,1167404.125,2431324.75,1211224.125,3041253.0,1138365.5,3080283.25,1244027.375,0.264,
