mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,jet_time,'np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn
3,2015-09-11 15:17:44,2015-09-11 15:27:44,3.48,10.07,-5.42,2.1700000762939453,14.600000381469727,10.289999961853027,15.017,va_cs,False,False,True,3.128,54.941,2015-09-11 15:23:40.949381504+00:00,1.21,6.804,-5.760000228881836,-1.0,-0.11999999731779099,0.2356382068402523,263.19095459117943,4.65,
3,2015-09-11 15:17:44,2015-09-11 15:27:44,3.48,10.07,-5.42,2.1700000762939453,14.600000381469727,10.289999961853027,4.503,bisection,False,False,True,3.128,54.941,2015-09-11 15:23:40.949381504+00:00,1.21,6.804,-5.760000228881836,-1.0,-0.11999999731779099,0.2356382068402523,263.19095459117943,4.65,
3,2015-09-11 16:23:34,2015-09-11 16:33:34,2.9,10.42,-5.06,2.7300000190734863,6.71999979019165,3.8299999237060547,8.508,shear,False,False,True,0.671,111.409,2015-09-11 16:30:19.529121536+00:00,3.0,3.792,-2.7899999618530273,2.319999933242798,-1.659999966621399,0.24637222860378005,125.50262230071993,4.95,
3,2015-09-11 16:23:34,2015-09-11 16:33:34,2.9,10.42,-5.06,2.7300000190734863,6.71999979019165,3.8299999237060547,5.597,rx_en,False,False,True,0.671,111.409,2015-09-11 16:30:19.529121536+00:00,3.0,3.792,-2.7899999618530273,2.319999933242798,-1.659999966621399,0.24637222860378005,125.50262230071993,4.95,
3,2015-09-11 16:23:34,2015-09-11 16:33:34,2.9,10.42,-5.06,2.7300000190734863,6.71999979019165,3.8299999237060547,12.09,va_cs,False,False,True,0.671,111.409,2015-09-11 16:30:19.529121536+00:00,3.0,3.792,-2.7899999618530273,2.319999933242798,-1.659999966621399,0.24637222860378005,125.50262230071993,4.95,
3,2015-09-11 16:23:34,2015-09-11 16:33:34,2.9,10.42,-5.06,2.7300000190734863,6.71999979019165,3.8299999237060547,5.411,bisection,False,False,True,0.671,111.409,2015-09-11 16:30:19.529121536+00:00,3.0,3.792,-2.7899999618530273,2.319999933242798,-1.659999966621399,0.24637222860378005,125.50262230071993,4.95,
3,2015-09-11 16:31:34,2015-09-11 16:41:34,2.82,10.45,-5.01,6.409999847412109,15.479999542236328,15.40999984741211,4.194,shear,False,False,True,1.749,75.835,2015-09-11 16:36:57.932136960+00:00,1.02,9.442,-4.769999980926514,-2.0799999237060547,0.9399999976158142,0.2467195004834584,294.371102831557,4.49,
3,2015-09-11 16:31:34,2015-09-11 16:41:34,2.82,10.45,-5.01,6.409999847412109,15.479999542236328,15.40999984741211,14.312,rx_en,False,False,True,1.749,75.835,2015-09-11 16:36:57.932136960+00:00,1.02,9.442,-4.769999980926514,-2.0799999237060547,0.9399999976158142,0.2467195004834584,294.371102831557,4.49,
3,2015-09-11 16:31:34,2015-09-11 16:41:34,2.82,10.45,-5.01,6.409999847412109,15.479999542236328,15.40999984741211,14.506,va_cs,False,False,True,1.749,75.835,2015-09-11 16:36:57.932136960+00:00,1.02,9.442,-4.769999980926514,-2.0799999237060547,0.9399999976158142,0.2467195004834584,294.371102831557,4.49,
3,2015-09-11 16:31:34,2015-09-11 16:41:34,2.82,10.45,-5.01,6.409999847412109,15.479999542236328,15.40999984741211,5.964,bisection,False,False,True,1.749,75.835,2015-09-11 16:36:57.932136960+00:00,1.02,9.442,-4.769999980926514,-2.0799999237060547,0.9399999976158142,0.2467195004834584,294.371102831557,4.49,
3,2015-09-13 10:29:34,2015-09-13 10:39:34,5.54,7.5,-4.82,9.029999732971191,24.079999923706055,15.680000305175781,8.08,shear,False,False,True,5.642,99.214,2015-09-13 10:35:18.927999872+00:00,0.598,4.46,2.190000057220459,2.880000114440918,-2.140000104904175,0.057128838084980454,126.6143995126796,2.46,
3,2015-09-13 10:29:34,2015-09-13 10:39:34,5.54,7.5,-4.82,9.029999732971191,24.079999923706055,15.680000305175781,6.82,rx_en,False,False,True,5.642,99.214,2015-09-13 10:35:18.927999872+00:00,0.598,4.46,2.190000057220459,2.880000114440918,-2.140000104904175,0.057128838084980454,126.6143995126796,2.46,
3,2015-09-13 10:29:34,2015-09-13 10:39:34,5.54,7.5,-4.82,9.029999732971191,24.079999923706055,15.680000305175781,5.62,va_cs,False,False,True,5.642,99.214,2015-09-13 10:35:18.927999872+00:00,0.598,4.46,2.190000057220459,2.880000114440918,-2.140000104904175,0.057128838084980454,126.6143995126796,2.46,
3,2015-09-13 10:29:34,2015-09-13 10:39:34,5.54,7.5,-4.82,9.029999732971191,24.079999923706055,15.680000305175781,4.726,bisection,False,False,True,5.642,99.214,2015-09-13 10:35:18.927999872+00:00,0.598,4.46,2.190000057220459,2.880000114440918,-2.140000104904175,0.057128838084980454,126.6143995126796,2.46,
3,2015-09-13 10:50:34,2015-09-13 11:00:34,5.46,7.73,-5.0,7.5,20.15999984741211,15.510000228881836,7.528,shear,False,False,True,2.515,92.781,2015-09-13 10:56:10.686504448+00:00,0.546,5.081,1.8600000143051147,2.9800000190734863,-3.180000066757202,0.0723862143946843,136.90760387491554,2.4,
3,2015-09-13 10:50:34,2015-09-13 11:00:34,5.46,7.73,-5.0,7.5,20.15999984741211,15.510000228881836,6.004,rx_en,False,False,True,2.515,92.781,2015-09-13 10:56:10.686504448+00:00,0.546,5.081,1.8600000143051147,2.9800000190734863,-3.180000066757202,0.0723862143946843,136.90760387491554,2.4,
3,2015-09-13 10:50:34,2015-09-13 11:00:34,5.46,7.73,-5.0,7.5,20.15999984741211,15.510000228881836,4.752,va_cs,False,False,True,2.515,92.781,2015-09-13 10:56:10.686504448+00:00,0.546,5.081,1.8600000143051147,2.9800000190734863,-3.180000066757202,0.0723862143946843,136.90760387491554,2.4,
3,2015-09-13 10:50:34,2015-09-13 11:00:34,5.46,7.73,-5.0,7.5,20.15999984741211,15.510000228881836,4.556,bisection,False,False,True,2.515,92.781,2015-09-13 10:56:10.686504448+00:00,0.546,5.081,1.8600000143051147,2.9800000190734863,-3.180000066757202,0.0723862143946843,136.90760387491554,2.4,
3,2015-09-13 15:11:24,2015-09-13 15:21:24,3.78,9.95,-5.46,2.630000114440918,16.1200008392334,13.239999771118164,1.932,shear,False,False,True,nan,nan,2015-09-13 15:17:56.772606976+00:00,2.11,2.114,2.940000057220459,1.0800000429153442,-4.639999866485596,0.22089697047423656,166.9421996178877,2.53,
3,2015-09-13 15:11:24,2015-09-13 15:21:24,3.78,9.95,-5.46,2.630000114440918,16.1200008392334,13.239999771118164,5.456,rx_en,False,False,True,nan,nan,2015-09-13 15:17:56.772606976+00:00,2.11,2.114,2.940000057220459,1.0800000429153442,-4.639999866485596,0.22089697047423656,166.9421996178877,2.53,
3,2015-09-13 15:11:24,2015-09-13 15:21:24,3.78,9.95,-5.46,2.630000114440918,16.1200008392334,13.239999771118164,5.05,va_cs,False,False,True,nan,nan,2015-09-13 15:17:56.772606976+00:00,2.11,2.114,2.940000057220459,1.0800000429153442,-4.639999866485596,0.22089697047423656,166.9421996178877,2.53,
3,2015-09-13 15:11:24,2015-09-13 15:21:24,3.78,9.95,-5.46,2.630000114440918,16.1200008392334,13.239999771118164,5.05,bisection,False,False,True,nan,nan,2015-09-13 15:17:56.772606976+00:00,2.11,2.114,2.940000057220459,1.0800000429153442,-4.639999866485596,0.22089697047423656,166.9421996178877,2.53,
3,2015-09-13 15:26:24,2015-09-13 15:36:24,3.65,10.04,-5.4,4.639999866485596,11.020000457763672,10.529999732971191,2.64,shear,False,False,True,2.666,102.015,2015-09-13 15:32:01.278824448+00:00,0.947,2.535,3.4000000953674316,2.4100000858306885,-3.990000009536743,0.22477919221748976,148.86760662106636,2.49,
3,2015-09-13 15:26:24,2015-09-13 15:36:24,3.65,10.04,-5.4,4.639999866485596,11.020000457763672,10.529999732971191,6.2,rx_en,False,False,True,2.666,102.015,2015-09-13 15:32:01.278824448+00:00,0.947,2.535,3.4000000953674316,2.4100000858306885,-3.990000009536743,0.22477919221748976,148.86760662106636,2.49,
3,2015-09-13 15:26:24,2015-09-13 15:36:24,3.65,10.04,-5.4,4.639999866485596,11.020000457763672,10.529999732971191,5.214,va_cs,False,False,True,2.666,102.015,2015-09-13 15:32:01.278824448+00:00,0.947,2.535,3.4000000953674316,2.4100000858306885,-3.990000009536743,0.22477919221748976,148.86760662106636,2.49,
3,2015-09-13 15:26:24,2015-09-13 15:36:24,3.65,10.04,-5.4,4.639999866485596,11.020000457763672,10.529999732971191,5.029,bisection,False,False,True,2.666,102.015,2015-09-13 15:32:01.278824448+00:00,0.947,2.535,3.4000000953674316,2.4100000858306885,-3.990000009536743,0.22477919221748976,148.86760662106636,2.49,
3,2015-09-14 14:11:34,2015-09-14 14:21:34,4.38,9.5,-5.65,7.409999847412109,18.969999313354492,21.950000762939453,8.404,shear,False,False,True,2.059,109.237,2015-09-14 14:17:56.047235456+00:00,0.998,1.797,-3.759999990463257,4.880000114440918,-4.400000095367432,0.19236241316086414,132.07143379157463,2.32,
3,2015-09-14 14:11:34,2015-09-14 14:21:34,4.38,9.5,-5.65,7.409999847412109,18.969999313354492,21.950000762939453,5.803,rx_en,False,False,True,2.059,109.237,2015-09-14 14:17:56.047235456+00:00,0.998,1.797,-3.759999990463257,4.880000114440918,-4.400000095367432,0.19236241316086414,132.07143379157463,2.32,
3,2015-09-14 14:11:34,2015-09-14 14:21:34,4.38,9.5,-5.65,7.409999847412109,18.969999313354492,21.950000762939453,11.363,va_cs,False,False,True,2.059,109.237,2015-09-14 14:17:56.047235456+00:00,0.998,1.797,-3.759999990463257,4.880000114440918,-4.400000095367432,0.19236241316086414,132.07143379157463,2.32,
3,2015-09-14 14:11:34,2015-09-14 14:21:34,4.38,9.5,-5.65,7.409999847412109,18.969999313354492,21.950000762939453,5.344,bisection,False,False,True,2.059,109.237,2015-09-14 14:17:56.047235456+00:00,0.998,1.797,-3.759999990463257,4.880000114440918,-4.400000095367432,0.19236241316086414,132.07143379157463,2.32,
3,2015-09-14 15:32:34,2015-09-14 15:42:34,3.72,10.03,-5.37,-2.609999895095825,16.229999542236328,4.579999923706055,8.581,shear,False,False,True,1.554,61.556,2015-09-14 15:38:56.981984128+00:00,1.87,9.488,-5.210000038146973,2.140000104904175,-2.759999990463257,0.21953475973035302,142.09623904018576,2.1,
3,2015-09-14 15:32:34,2015-09-14 15:42:34,3.72,10.03,-5.37,-2.609999895095825,16.229999542236328,4.579999923706055,5.049,rx_en,False,False,True,1.554,61.556,2015-09-14 15:38:56.981984128+00:00,1.87,9.488,-5.210000038146973,2.140000104904175,-2.759999990463257,0.21953475973035302,142.09623904018576,2.1,
3,2015-09-14 15:32:34,2015-09-14 15:42:34,3.72,10.03,-5.37,-2.609999895095825,16.229999542236328,4.579999923706055,13.909,va_cs,False,False,True,1.554,61.556,2015-09-14 15:38:56.981984128+00:00,1.87,9.488,-5.210000038146973,2.140000104904175,-2.759999990463257,0.21953475973035302,142.09623904018576,2.1,
3,2015-09-14 15:32:34,2015-09-14 15:42:34,3.72,10.03,-5.37,-2.609999895095825,16.229999542236328,4.579999923706055,5.22,bisection,False,False,True,1.554,61.556,2015-09-14 15:38:56.981984128+00:00,1.87,9.488,-5.210000038146973,2.140000104904175,-2.759999990463257,0.21953475973035302,142.09623904018576,2.1,
3,2015-09-14 16:04:54,2015-09-14 16:14:54,3.43,10.19,-5.19,-4.639999866485596,19.3799991607666,9.260000228881836,5.19,shear,False,False,True,1.417,106.406,2015-09-14 16:10:01.945309568+00:00,1.8,4.13,-3.069999933242798,1.5800000429153442,-4.570000171661377,0.22483076573960536,160.92804046877305,2.46,
3,2015-09-14 16:04:54,2015-09-14 16:14:54,3.43,10.19,-5.19,-4.639999866485596,19.3799991607666,9.260000228881836,5.075,rx_en,False,False,True,1.417,106.406,2015-09-14 16:10:01.945309568+00:00,1.8,4.13,-3.069999933242798,1.5800000429153442,-4.570000171661377,0.22483076573960536,160.92804046877305,2.46,
3,2015-09-14 16:04:54,2015-09-14 16:14:54,3.43,10.19,-5.19,-4.639999866485596,19.3799991607666,9.260000228881836,5.079,va_cs,False,False,True,1.417,106.406,2015-09-14 16:10:01.945309568+00:00,1.8,4.13,-3.069999933242798,1.5800000429153442,-4.570000171661377,0.22483076573960536,160.92804046877305,2.46,
3,2015-09-14 16:04:54,2015-09-14 16:14:54,3.43,10.19,-5.19,-4.639999866485596,19.3799991607666,9.260000228881836,5.079,bisection,False,False,True,1.417,106.406,2015-09-14 16:10:01.945309568+00:00,1.8,4.13,-3.069999933242798,1.5800000429153442,-4.570000171661377,0.22483076573960536,160.92804046877305,2.46,
3,2015-09-15 11:16:44,2015-09-15 11:26:44,5.59,7.96,-5.24,1.4800000190734863,25.969999313354492,22.040000915527344,9.792,shear,False,False,True,1.571,48.359,2015-09-15 11:20:09.479942912+00:00,0.917,6.15,-2.3499999046325684,4.570000171661377,-0.019999999552965164,0.07852076293139962,90.2504723715317,2.49,
3,2015-09-15 11:16:44,2015-09-15 11:26:44,5.59,7.96,-5.24,1.4800000190734863,25.969999313354492,22.040000915527344,8.056,rx_en,False,False,True,1.571,48.359,2015-09-15 11:20:09.479942912+00:00,0.917,6.15,-2.3499999046325684,4.570000171661377,-0.019999999552965164,0.07852076293139962,90.2504723715317,2.49,
3,2015-09-15 11:16:44,2015-09-15 11:26:44,5.59,7.96,-5.24,1.4800000190734863,25.969999313354492,22.040000915527344,14.842,va_cs,False,False,True,1.571,48.359,2015-09-15 11:20:09.479942912+00:00,0.917,6.15,-2.3499999046325684,4.570000171661377,-0.019999999552965164,0.07852076293139962,90.2504723715317,2.49,
3,2015-09-15 11:16:44,2015-09-15 11:26:44,5.59,7.96,-5.24,1.4800000190734863,25.969999313354492,22.040000915527344,5.587,bisection,False,False,True,1.571,48.359,2015-09-15 11:20:09.479942912+00:00,0.917,6.15,-2.3499999046325684,4.570000171661377,-0.019999999552965164,0.07852076293139962,90.2504723715317,2.49,
3,2015-09-15 11:35:24,2015-09-15 11:45:24,5.5,8.13,-5.36,4.849999904632568,19.93000030517578,23.510000228881836,7.71,shear,False,False,True,1.471,131.68,2015-09-15 11:41:55.463987456+00:00,0.793,7.009,-2.859999895095825,4.21999979019165,-2.490000009536743,0.09208820748033034,120.62271168593429,2.64,
3,2015-09-15 11:35:24,2015-09-15 11:45:24,5.5,8.13,-5.36,4.849999904632568,19.93000030517578,23.510000228881836,5.949,rx_en,False,False,True,1.471,131.68,2015-09-15 11:41:55.463987456+00:00,0.793,7.009,-2.859999895095825,4.21999979019165,-2.490000009536743,0.09208820748033034,120.62271168593429,2.64,
3,2015-09-15 11:35:24,2015-09-15 11:45:24,5.5,8.13,-5.36,4.849999904632568,19.93000030517578,23.510000228881836,13.178,va_cs,False,False,True,1.471,131.68,2015-09-15 11:41:55.463987456+00:00,0.793,7.009,-2.859999895095825,4.21999979019165,-2.490000009536743,0.09208820748033034,120.62271168593429,2.64,
3,2015-09-15 11:35:24,2015-09-15 11:45:24,5.5,8.13,-5.36,4.849999904632568,19.93000030517578,23.510000228881836,5.379,bisection,False,False,True,1.471,131.68,2015-09-15 11:41:55.463987456+00:00,0.793,7.009,-2.859999895095825,4.21999979019165,-2.490000009536743,0.09208820748033034,120.62271168593429,2.64,
3,2015-09-15 11:37:24,2015-09-15 11:47:24,5.49,8.15,-5.37,5.150000095367432,19.260000228881836,22.549999237060547,7.867,shear,False,False,True,nan,nan,2015-09-15 11:43:37.539696896+00:00,1.61,1.608,-2.5299999713897705,4.21999979019165,-2.490000009536743,0.09350303940285666,120.62271168593429,2.66,
3,2015-09-15 11:37:24,2015-09-15 11:47:24,5.49,8.15,-5.37,5.150000095367432,19.260000228881836,22.549999237060547,5.968,rx_en,False,False,True,nan,nan,2015-09-15 11:43:37.539696896+00:00,1.61,1.608,-2.5299999713897705,4.21999979019165,-2.490000009536743,0.09350303940285666,120.62271168593429,2.66,
3,2015-09-15 11:37:24,2015-09-15 11:47:24,5.49,8.15,-5.37,5.150000095367432,19.260000228881836,22.549999237060547,12.185,va_cs,False,False,True,nan,nan,2015-09-15 11:43:37.539696896+00:00,1.61,1.608,-2.5299999713897705,4.21999979019165,-2.490000009536743,0.09350303940285666,120.62271168593429,2.66,
3,2015-09-15 11:37:24,2015-09-15 11:47:24,5.49,8.15,-5.37,5.150000095367432,19.260000228881836,22.549999237060547,5.393,bisection,False,False,True,nan,nan,2015-09-15 11:43:37.539696896+00:00,1.61,1.608,-2.5299999713897705,4.21999979019165,-2.490000009536743,0.09350303940285666,120.62271168593429,2.66,
3,2015-09-15 11:40:24,2015-09-15 11:50:24,5.48,8.18,-5.39,1.6200000047683716,14.180000305175781,6.960000038146973,7.68,shear,False,False,True,1.645,43.118,2015-09-15 11:43:40.389717888+00:00,1.31,4.407,-2.509999990463257,3.2200000286102295,-3.119999885559082,0.09561972749358172,134.1867160567709,2.63,
3,2015-09-15 11:40:24,2015-09-15 11:50:24,5.48,8.18,-5.39,1.6200000047683716,14.180000305175781,6.960000038146973,5.814,rx_en,False,False,True,1.645,43.118,2015-09-15 11:43:40.389717888+00:00,1.31,4.407,-2.509999990463257,3.2200000286102295,-3.119999885559082,0.09561972749358172,134.1867160567709,2.63,
3,2015-09-15 11:40:24,2015-09-15 11:50:24,5.48,8.18,-5.39,1.6200000047683716,14.180000305175781,6.960000038146973,7.491,va_cs,False,False,True,1.645,43.118,2015-09-15 11:43:40.389717888+00:00,1.31,4.407,-2.509999990463257,3.2200000286102295,-3.119999885559082,0.09561972749358172,134.1867160567709,2.63,
3,2015-09-15 11:40:24,2015-09-15 11:50:24,5.48,8.18,-5.39,1.6200000047683716,14.180000305175781,6.960000038146973,4.888,bisection,False,False,True,1.645,43.118,2015-09-15 11:43:40.389717888+00:00,1.31,4.407,-2.509999990463257,3.2200000286102295,-3.119999885559082,0.09561972749358172,134.1867160567709,2.63,
3,2015-09-15 11:43:34,2015-09-15 11:53:34,5.46,8.21,-5.4,-12.6899995803833,3.890000104904175,-18.81999969482422,8.024,shear,False,False,True,1.53,65.411,2015-09-15 11:47:18.266236928+00:00,0.804,5.808,-1.7100000381469727,2.9600000381469727,-3.119999885559082,0.0977294229658447,136.6015977397206,2.75,
3,2015-09-15 11:43:34,2015-09-15 11:53:34,5.46,8.21,-5.4,-12.6899995803833,3.890000104904175,-18.81999969482422,6.196,rx_en,False,False,True,1.53,65.411,2015-09-15 11:47:18.266236928+00:00,0.804,5.808,-1.7100000381469727,2.9600000381469727,-3.119999885559082,0.0977294229658447,136.6015977397206,2.75,
3,2015-09-15 11:43:34,2015-09-15 11:53:34,5.46,8.21,-5.4,-12.6899995803833,3.890000104904175,-18.81999969482422,5.456,va_cs,False,False,True,1.53,65.411,2015-09-15 11:47:18.266236928+00:00,0.804,5.808,-1.7100000381469727,2.9600000381469727,-3.119999885559082,0.0977294229658447,136.6015977397206,2.75,
3,2015-09-15 11:43:34,2015-09-15 11:53:34,5.46,8.21,-5.4,-12.6899995803833,3.890000104904175,-18.81999969482422,4.846,bisection,False,False,True,1.53,65.411,2015-09-15 11:47:18.266236928+00:00,0.804,5.808,-1.7100000381469727,2.9600000381469727,-3.119999885559082,0.0977294229658447,136.6015977397206,2.75,
3,2015-09-15 11:54:14,2015-09-15 12:04:14,5.41,8.31,-5.46,-12.90999984741211,7.489999771118164,-16.200000762939453,9.446,shear,False,False,True,1.886,82.475,2015-09-15 12:00:50.746918912+00:00,1.98,6.467,-1.4900000095367432,4.329999923706055,3.549999952316284,0.10539935863576369,50.61345027822201,2.36,
3,2015-09-15 11:54:14,2015-09-15 12:04:14,5.41,8.31,-5.46,-12.90999984741211,7.489999771118164,-16.200000762939453,14.611,rx_en,False,False,True,1.886,82.475,2015-09-15 12:00:50.746918912+00:00,1.98,6.467,-1.4900000095367432,4.329999923706055,3.549999952316284,0.10539935863576369,50.61345027822201,2.36,
3,2015-09-15 11:54:14,2015-09-15 12:04:14,5.41,8.31,-5.46,-12.90999984741211,7.489999771118164,-16.200000762939453,15.156,va_cs,False,False,True,1.886,82.475,2015-09-15 12:00:50.746918912+00:00,1.98,6.467,-1.4900000095367432,4.329999923706055,3.549999952316284,0.10539935863576369,50.61345027822201,2.36,
3,2015-09-15 11:54:14,2015-09-15 12:04:14,5.41,8.31,-5.46,-12.90999984741211,7.489999771118164,-16.200000762939453,13.148,bisection,False,False,True,1.886,82.475,2015-09-15 12:00:50.746918912+00:00,1.98,6.467,-1.4900000095367432,4.329999923706055,3.549999952316284,0.10539935863576369,50.61345027822201,2.36,
3,2015-09-15 11:55:44,2015-09-15 12:05:44,5.4,8.33,-5.47,-8.260000228881836,14.210000038146973,1.8600000143051147,9.379,shear,False,False,True,1.383,63.347,2015-09-15 12:01:33.497220096+00:00,1.15,6.046,-1.2799999713897705,4.329999923706055,3.5999999046325684,0.10609111582398573,50.25956451694531,2.31,
3,2015-09-15 11:55:44,2015-09-15 12:05:44,5.4,8.33,-5.47,-8.260000228881836,14.210000038146973,1.8600000143051147,14.798,rx_en,False,False,True,1.383,63.347,2015-09-15 12:01:33.497220096+00:00,1.15,6.046,-1.2799999713897705,4.329999923706055,3.5999999046325684,0.10609111582398573,50.25956451694531,2.31,
3,2015-09-15 11:55:44,2015-09-15 12:05:44,5.4,8.33,-5.47,-8.260000228881836,14.210000038146973,1.8600000143051147,15.148,va_cs,False,False,True,1.383,63.347,2015-09-15 12:01:33.497220096+00:00,1.15,6.046,-1.2799999713897705,4.329999923706055,3.5999999046325684,0.10609111582398573,50.25956451694531,2.31,
3,2015-09-15 11:55:44,2015-09-15 12:05:44,5.4,8.33,-5.47,-8.260000228881836,14.210000038146973,1.8600000143051147,13.17,bisection,False,False,True,1.383,63.347,2015-09-15 12:01:33.497220096+00:00,1.15,6.046,-1.2799999713897705,4.329999923706055,3.5999999046325684,0.10609111582398573,50.25956451694531,2.31,
